Number	Latitude decimal	Longitude decimal	Length	Time	Duration	Speed	Knots	Bearing	Elevation	Elevation Delta	Elevation Gain	Elevation Loss	Latitude degrees	Longitude degrees	Name
1595	51.806289	6.196073	30.07347154488905	2020-06-21T14:57:06Z	5	6.014694308977809	11.69163040621673	SW	17.216865	0.08002600000000015	437.626959999999	-445.9662469999996	51°48.377'N	6°11.764'E	
1596	51.806109	6.195735	30.62510814331968	2020-06-21T14:57:11Z	5	6.125021628663935	11.90608955895427	SW	17.289404	0.07253900000000257	437.699498999999	-445.9662469999996	51°48.367'N	6°11.744'E	
1597	51.805950	6.195390	29.541027612213	2020-06-21T14:57:16Z	5	5.9082055224426	11.48463276500364	SW	17.228798	-0.06060599999999994	437.699498999999	-446.0268529999996	51°48.357'N	6°11.723'E	
1598	51.805802	6.195043	28.94075974436973	2020-06-21T14:57:21Z	5	5.788151948873946	11.25126728722447	SW	16.703090	-0.5257080000000016	437.699498999999	-446.5525609999996	51°48.348'N	6°11.703'E	
1599	51.805680	6.194726	25.63467993775495	2020-06-21T14:57:25Z	4	6.408669984438738	12.45745785311678	SW	17.250613	0.5475230000000018	438.247021999999	-446.5525609999996	51°48.341'N	6°11.684'E	
1600	51.805542	6.194372	28.73055553588819	2020-06-21T14:57:30Z	5	5.746111107177637	11.16954642863556	SW	16.768891	-0.4817220000000013	438.247021999999	-447.0342829999996	51°48.333'N	6°11.662'E	
1601	51.805364	6.194067	28.79362952968571	2020-06-21T14:57:35Z	5	5.758725905937141	11.19406763572746	SW	16.918673	0.1497819999999983	438.3968039999991	-447.0342829999996	51°48.322'N	6°11.644'E	
1602	51.805219	6.193788	25.02202067376093	2020-06-21T14:57:39Z	4	6.255505168440234	12.1597292691025	SW	17.217273	0.2986000000000004	438.6954039999991	-447.0342829999996	51°48.313'N	6°11.627'E	
1603	51.805055	6.193444	29.8220855845008	2020-06-21T14:57:44Z	5	5.96441711690016	11.59389936330124	SW	16.923195	-0.294077999999999	438.6954039999991	-447.3283609999996	51°48.303'N	6°11.607'E	
1604	51.804922	6.193095	28.14584246071513	2020-06-21T14:57:49Z	5	5.629168492143027	10.942228170469	SW	17.067525	0.1443300000000001	438.8397339999991	-447.3283609999996	51°48.295'N	6°11.586'E	
1605	51.804782	6.192790	26.0789653729553	2020-06-21T14:57:53Z	4	6.519741343238824	12.67336330218816	SW	16.777411	-0.2901139999999991	438.8397339999991	-447.6184749999996	51°48.287'N	6°11.567'E	
1606	51.804626	6.192479	27.49404708766847	2020-06-21T14:57:57Z	4	6.873511771917117	13.36103800156259	SW	17.009888	0.2324769999999994	439.0722109999991	-447.6184749999996	51°48.278'N	6°11.549'E	
1607	51.804492	6.192152	26.93305579141516	2020-06-21T14:58:01Z	4	6.733263947853791	13.0884180411804	SW	17.133812	0.1239239999999988	439.1961349999991	-447.6184749999996	51°48.270'N	6°11.529'E	
1608	51.804340	6.191766	31.41891609234126	2020-06-21T14:58:06Z	5	6.283783218468252	12.21469740090641	W	17.242788	0.108976000000002	439.3051109999991	-447.6184749999996	51°48.260'N	6°11.506'E	
1609	51.804218	6.191418	27.46526648627967	2020-06-21T14:58:10Z	4	6.866316621569919	13.34705174818791	SW	17.001731	-0.2410570000000014	439.3051109999991	-447.8595319999997	51°48.253'N	6°11.485'E	
1610	51.804097	6.191099	25.69377987398082	2020-06-21T14:58:14Z	4	6.423444968495204	12.48617812450083	W	17.084232	0.0825010000000006	439.3876119999991	-447.8595319999997	51°48.246'N	6°11.466'E	
1611	51.803983	6.190777	25.47464870949405	2020-06-21T14:58:18Z	4	6.368662177373513	12.37968889769844	W	17.477111	0.3928790000000006	439.7804909999991	-447.8595319999997	51°48.239'N	6°11.447'E	
1612	51.803860	6.190428	27.57998958779849	2020-06-21T14:58:22Z	4	6.894997396949623	13.40280271544866	W	18.061580	0.5844689999999986	440.3649599999991	-447.8595319999997	51°48.232'N	6°11.426'E	
1613	51.803766	6.190066	26.95640604616337	2020-06-21T14:58:26Z	4	6.739101511540841	13.09976535720274	W	18.289309	0.2277290000000001	440.5926889999991	-447.8595319999997	51°48.226'N	6°11.404'E	
1614	51.803658	6.189692	28.33984778512045	2020-06-21T14:58:30Z	4	7.084961946280113	13.77206425842358	W	18.000347	-0.2889619999999979	440.5926889999991	-448.1484939999997	51°48.219'N	6°11.382'E	
1615	51.803580	6.189337	25.86633851530514	2020-06-21T14:58:34Z	4	6.466584628826284	12.57003491564113	W	18.285888	0.2855409999999985	440.8782299999991	-448.1484939999997	51°48.215'N	6°11.360'E	
1616	51.803498	6.188922	29.91221134210025	2020-06-21T14:58:38Z	4	7.478052835525063	14.53617181851072	W	18.392498	0.1066099999999999	440.9848399999991	-448.1484939999997	51°48.210'N	6°11.335'E	
1617	51.803441	6.188528	27.78162426018972	2020-06-21T14:58:42Z	4	6.945406065047429	13.50078932730182	W	18.784476	0.3919780000000017	441.3768179999991	-448.1484939999997	51°48.206'N	6°11.312'E	
1618	51.803377	6.188101	30.16581070934597	2020-06-21T14:58:46Z	4	7.541452677336492	14.65941125183743	W	18.338590	-0.4458860000000016	441.3768179999991	-448.5943799999997	51°48.203'N	6°11.286'E	
1619	51.803330	6.187700	28.02202943685942	2020-06-21T14:58:50Z	4	7.005507359214856	13.61761689695769	W	17.982051	-0.3565390000000015	441.3768179999991	-448.9509189999997	51°48.200'N	6°11.262'E	
1620	51.803295	6.187287	28.62080098181724	2020-06-21T14:58:54Z	4	7.15520024545431	13.9085965894317	W	17.990889	0.00883800000000079	441.3856559999991	-448.9509189999997	51°48.198'N	6°11.237'E	
1621	51.803280	6.186846	30.32395778064233	2020-06-21T14:58:59Z	5	6.064791556128466	11.78901166417694	W	17.733580	-0.2573089999999993	441.3856559999991	-449.2082279999997	51°48.197'N	6°11.211'E	
1622	51.803268	6.186450	27.22121136582715	2020-06-21T14:59:03Z	4	6.805302841456787	13.22845044775206	W	17.647287	-0.08629300000000129	441.3856559999991	-449.2945209999997	51°48.196'N	6°11.187'E	
1623	51.803247	6.186045	27.9041045108372	2020-06-21T14:59:07Z	4	6.9760261277093	13.56030996746526	W	17.931073	0.2837860000000028	441.6694419999992	-449.2945209999997	51°48.195'N	6°11.163'E	
1624	51.803234	6.185635	28.18679969280585	2020-06-21T14:59:11Z	4	7.046699923201462	13.69768883559253	W	17.622828	-0.308245000000003	441.6694419999992	-449.6027659999997	51°48.194'N	6°11.138'E	
1625	51.803251	6.185255	26.15826369817282	2020-06-21T14:59:15Z	4	6.539565924543204	12.7118992053716	W	17.569703	-0.05312499999999787	441.6694419999992	-449.6558909999997	51°48.195'N	6°11.115'E	
1626	51.803263	6.184857	27.35837401014704	2020-06-21T14:59:19Z	4	6.83959350253676	13.29510616043449	W	17.675192	0.1054889999999986	441.7749309999991	-449.6558909999997	51°48.196'N	6°11.091'E	
1627	51.803272	6.184466	26.86389002710662	2020-06-21T14:59:23Z	4	6.715972506776656	13.05480616867626	W	17.744178	0.06898600000000243	441.8439169999991	-449.6558909999997	51°48.196'N	6°11.068'E	
1628	51.803282	6.184087	26.04507326169086	2020-06-21T14:59:27Z	4	6.511268315422716	12.65689305373352	W	17.866700	0.122522	441.9664389999991	-449.6558909999997	51°48.197'N	6°11.045'E	
1629	51.803278	6.183662	29.18304311632208	2020-06-21T14:59:32Z	5	5.836608623264416	11.34545952686035	W	18.023858	0.157157999999999	442.1235969999991	-449.6558909999997	51°48.197'N	6°11.020'E	
1630	51.803278	6.183225	30.00356111806301	2020-06-21T14:59:37Z	5	6.000712223612602	11.66445140658674	W	18.190183	0.1663250000000005	442.2899219999991	-449.6558909999997	51°48.197'N	6°10.994'E	
1631	51.803289	6.182774	30.98884746372793	2020-06-21T14:59:42Z	5	6.197769492745585	12.04750009388616	W	17.861331	-0.3288520000000013	442.2899219999991	-449.9847429999997	51°48.197'N	6°10.966'E	
1632	51.803276	6.182362	28.32391021826627	2020-06-21T14:59:46Z	4	7.080977554566568	13.76431922053548	W	17.840158	-0.021173000000001	442.2899219999991	-450.0059159999997	51°48.197'N	6°10.942'E	
1633	51.803295	6.181962	27.54411547717936	2020-06-21T14:59:50Z	4	6.886028869294841	13.38536929236162	W	18.242872	0.4027139999999996	442.6926359999991	-450.0059159999997	51°48.198'N	6°10.918'E	
1634	51.803326	6.181528	29.99570280961628	2020-06-21T14:59:54Z	4	7.49892570240407	14.57674542583491	W	17.798821	-0.4440509999999982	442.6926359999991	-450.4499669999997	51°48.200'N	6°10.892'E	
1635	51.803343	6.181114	28.48699346213074	2020-06-21T14:59:58Z	4	7.121748365532685	13.84357133688428	W	17.901455	0.1026339999999983	442.7952699999992	-450.4499669999997	51°48.201'N	6°10.867'E	
1636	51.803354	6.180650	31.88068174317075	2020-06-21T15:00:03Z	5	6.37613634863415	12.39421752433898	W	18.397161	0.495706000000002	443.2909759999991	-450.4499669999997	51°48.201'N	6°10.839'E	
1637	51.803349	6.180203	30.69511212995866	2020-06-21T15:00:08Z	5	6.139022425991731	11.93330493172967	W	18.265863	-0.131298000000001	443.2909759999991	-450.5812649999997	51°48.201'N	6°10.812'E	
1638	51.803379	6.179739	32.03093406998013	2020-06-21T15:00:13Z	5	6.406186813996027	12.45263095592793	W	18.174893	-0.09096999999999866	443.2909759999991	-450.6722349999997	51°48.203'N	6°10.784'E	
1639	51.803373	6.179353	26.51031550031031	2020-06-21T15:00:17Z	4	6.627578875077578	12.88298269453124	W	18.152609	-0.02228399999999908	443.2909759999991	-450.6945189999997	51°48.202'N	6°10.761'E	
1640	51.803369	6.178978	25.75054005848462	2020-06-21T15:00:21Z	4	6.437635014621154	12.51376136751023	W	18.344645	0.1920359999999981	443.4830119999991	-450.6945189999997	51°48.202'N	6°10.739'E	
1641	51.803379	6.178612	25.15330488858378	2020-06-21T15:00:25Z	4	6.288326222145945	12.22352829358443	W	18.210902	-0.1337429999999991	443.4830119999991	-450.8282619999997	51°48.203'N	6°10.717'E	
1642	51.803415	6.178209	27.95634264828379	2020-06-21T15:00:29Z	4	6.989085662070948	13.58569567140798	W	18.124823	-0.08607900000000157	443.4830119999991	-450.9143409999996	51°48.205'N	6°10.693'E	
1643	51.803383	6.177832	26.12672749812649	2020-06-21T15:00:33Z	4	6.531681874531623	12.69657383817847	W	18.472794	0.3479710000000011	443.8309829999992	-450.9143409999996	51°48.203'N	6°10.670'E	
1644	51.803342	6.177436	27.56700356852446	2020-06-21T15:00:37Z	4	6.891750892131114	13.39649201493752	W	18.480619	0.007825000000000415	443.8388079999992	-450.9143409999996	51°48.201'N	6°10.646'E	
1645	51.803342	6.177029	27.94378034570784	2020-06-21T15:00:41Z	4	6.98594508642696	13.57959088073933	W	18.806557	0.3259380000000007	444.1647459999992	-450.9143409999996	51°48.201'N	6°10.622'E	
1646	51.803257	6.176582	32.10847543332751	2020-06-21T15:00:46Z	5	6.421695086665501	12.48277662634374	W	19.503709	0.6971519999999991	444.8618979999992	-450.9143409999996	51°48.195'N	6°10.595'E	
1647	51.803224	6.176133	31.0444679459947	2020-06-21T15:00:51Z	5	6.208893589198939	12.06912360751038	W	18.992134	-0.5115750000000006	444.8618979999992	-451.4259159999996	51°48.193'N	6°10.568'E	
1648	51.803137	6.175775	26.40964524818536	2020-06-21T15:00:55Z	4	6.60241131204634	12.83406086574483	W	19.339010	0.3468759999999982	445.2087739999992	-451.4259159999996	51°48.188'N	6°10.546'E	
1649	51.803092	6.175369	28.31951001497308	2020-06-21T15:01:00Z	5	5.663902002994615	11.00974471424097	W	18.966691	-0.3723189999999974	445.2087739999992	-451.7982349999996	51°48.186'N	6°10.522'E	
1650	51.803037	6.174919	31.49399033341799	2020-06-21T15:01:04Z	4	7.873497583354498	15.30485491364329	W	18.718584	-0.248107000000001	445.2087739999992	-452.0463419999996	51°48.182'N	6°10.495'E	
1651	51.802965	6.174489	30.58634193300403	2020-06-21T15:01:08Z	4	7.646585483251008	14.86377307758913	W	18.581997	-0.1365869999999987	445.2087739999992	-452.1829289999997	51°48.178'N	6°10.469'E	
1652	51.802875	6.174128	26.7243458743707	2020-06-21T15:01:12Z	4	6.681086468592675	12.98699313548928	W	18.687038	0.1050409999999999	445.3138149999992	-452.1829289999997	51°48.173'N	6°10.448'E	
1653	51.802791	6.173702	30.69964444224413	2020-06-21T15:01:16Z	4	7.674911110561032	14.91883369223063	W	17.885739	-0.8012990000000002	445.3138149999992	-452.9842279999997	51°48.167'N	6°10.422'E	
1654	51.802702	6.173277	30.8078495453334	2020-06-21T15:01:20Z	4	7.701962386333349	14.97141716565412	W	17.671010	-0.2147290000000019	445.3138149999992	-453.1989569999997	51°48.162'N	6°10.397'E	
1655	51.802628	6.172839	31.17485390786211	2020-06-21T15:01:24Z	4	7.793713476965528	15.14976701785484	W	17.061173	-0.6098369999999989	445.3138149999992	-453.8087939999997	51°48.158'N	6°10.370'E	
1656	51.802603	6.172448	26.98881132324543	2020-06-21T15:01:27Z	3	8.99627044108181	17.48735074939765	W	16.894568	-0.1666050000000006	445.3138149999992	-453.9753989999997	51°48.156'N	6°10.347'E	
1657	51.802528	6.172090	25.95226589449482	2020-06-21T15:01:31Z	4	6.488066473623705	12.61179228133805	W	16.925200	0.03063200000000066	445.3444469999992	-453.9753989999997	51°48.152'N	6°10.325'E	
1658	51.802487	6.171648	30.68690927520073	2020-06-21T15:01:35Z	4	7.671727318800182	14.91264489615122	W	16.285078	-0.6401220000000016	445.3444469999992	-454.6155209999997	51°48.149'N	6°10.299'E	
1659	51.802402	6.171254	28.6508008922099	2020-06-21T15:01:39Z	4	7.162700223052474	13.92317537957931	W	16.211604	-0.07347399999999737	445.3444469999992	-454.6889949999997	51°48.144'N	6°10.275'E	
1660	51.802341	6.170835	29.55482365920087	2020-06-21T15:01:43Z	4	7.388705914800217	14.36249529874325	W	16.362689	0.1510849999999984	445.4955319999992	-454.6889949999997	51°48.140'N	6°10.250'E	
1661	51.802265	6.170486	25.40457997185044	2020-06-21T15:01:47Z	4	6.35114499296261	12.34563821525825	W	16.409998	0.04730900000000204	445.5428409999992	-454.6889949999997	51°48.136'N	6°10.229'E	
1662	51.802227	6.170060	29.55174016661591	2020-06-21T15:01:51Z	4	7.387935041653978	14.36099684122357	W	16.630170	0.220171999999998	445.7630129999992	-454.6889949999997	51°48.134'N	6°10.204'E	
1663	51.802167	6.169661	28.19359490626729	2020-06-21T15:01:56Z	5	5.638718981253458	10.96079283612642	W	16.640149	0.009979000000001292	445.7729919999992	-454.6889949999997	51°48.130'N	6°10.180'E	
1664	51.802150	6.169250	28.28221117671944	2020-06-21T15:02:01Z	5	5.656442235343889	10.99524408597822	W	15.724336	-0.9158130000000018	445.7729919999992	-455.6048079999997	51°48.129'N	6°10.155'E	
1665	51.802107	6.168867	26.72659673685574	2020-06-21T15:02:05Z	4	6.681649184213935	12.98808696715048	W	15.666876	-0.05745999999999896	445.7729919999992	-455.6622679999997	51°48.126'N	6°10.132'E	
1666	51.802060	6.168450	29.1028528941741	2020-06-21T15:02:09Z	4	7.275713223543524	14.14285507815796	W	16.236297	0.5694210000000002	446.3424129999992	-455.6622679999997	51°48.124'N	6°10.107'E	
1667	51.802008	6.168090	25.38294012210771	2020-06-21T15:02:13Z	4	6.345735030526927	12.33512208957334	W	15.797073	-0.4392240000000012	446.3424129999992	-456.1014919999997	51°48.120'N	6°10.085'E	
1668	51.801928	6.167732	26.13599824581082	2020-06-21T15:02:17Z	4	6.533999561452704	12.70107906113521	W	14.710773	-1.0863	446.3424129999992	-457.1877919999997	51°48.116'N	6°10.064'E	
1669	51.801886	6.167374	25.01877494179628	2020-06-21T15:02:21Z	4	6.254693735449069	12.15815196955164	W	16.024807	1.314033999999999	447.6564469999992	-457.1877919999997	51°48.113'N	6°10.042'E	
1670	51.801843	6.166940	30.17857790445064	2020-06-21T15:02:26Z	5	6.035715580890129	11.73249248984757	W	16.176862	0.1520550000000007	447.8085019999992	-457.1877919999997	51°48.111'N	6°10.016'E	
1671	51.801813	6.166532	28.21072054257477	2020-06-21T15:02:31Z	5	5.642144108514954	10.96745075088959	W	16.210650	0.03378800000000126	447.8422899999992	-457.1877919999997	51°48.109'N	6°9.992'E	
1672	51.801770	6.166172	25.17458502237207	2020-06-21T15:02:35Z	4	6.293646255593018	12.23386961130012	W	15.967789	-0.2428610000000013	447.8422899999992	-457.4306529999997	51°48.106'N	6°9.970'E	
1673	51.801735	6.165743	29.7105418694269	2020-06-21T15:02:40Z	5	5.942108373885381	11.5505346360587	W	15.823157	-0.1446319999999996	447.8422899999992	-457.5752849999997	51°48.104'N	6°9.945'E	
1674	51.801721	6.165374	25.38332815956147	2020-06-21T15:02:45Z	5	5.076665631912293	9.868248528552144	W	15.546196	-0.276961	447.8422899999992	-457.8522459999997	51°48.103'N	6°9.922'E	
1675	51.801647	6.165021	25.59194596609183	2020-06-21T15:02:51Z	6	4.265324327681973	8.291127202834948	W	16.025938	0.4797419999999999	448.3220319999992	-457.8522459999997	51°48.099'N	6°9.901'E	
1676	51.801588	6.164665	25.30577383748151	2020-06-21T15:03:00Z	9	2.811752648609056	5.465609900102297	W	15.739740	-0.2861980000000006	448.3220319999992	-458.1384439999997	51°48.095'N	6°9.880'E	
1677	51.801499	6.164309	26.36514358900872	2020-06-21T15:03:07Z	7	3.766449084144103	7.321391308269197	W	16.008732	0.268991999999999	448.5910239999992	-458.1384439999997	51°48.090'N	6°9.859'E	
1678	51.801387	6.163917	29.64899806487466	2020-06-21T15:03:13Z	6	4.94149967747911	9.605506932461806	SW	17.526131	1.517399000000001	450.1084229999992	-458.1384439999997	51°48.083'N	6°9.835'E	
1679	51.801244	6.163576	28.28930106917009	2020-06-21T15:03:19Z	6	4.714883511528348	9.165000346380547	SW	16.655752	-0.8703789999999998	450.1084229999992	-459.0088229999997	51°48.075'N	6°9.815'E	
1680	51.801102	6.163261	26.76501990923627	2020-06-21T15:03:24Z	5	5.353003981847254	10.40540730812318	SW	16.392680	-0.2630720000000011	450.1084229999992	-459.2718949999997	51°48.066'N	6°9.796'E	
1681	51.800944	6.162938	28.27731333260869	2020-06-21T15:03:29Z	5	5.655462666521737	10.99333995651832	SW	16.575638	0.1829580000000028	450.2913809999992	-459.2718949999997	51°48.057'N	6°9.776'E	
1682	51.800757	6.162628	29.73478629361745	2020-06-21T15:03:34Z	5	5.94695725872349	11.55996011414574	SW	16.559038	-0.01660000000000039	450.2913809999992	-459.2884949999997	51°48.045'N	6°9.758'E	
1683	51.800591	6.162320	28.05255747030558	2020-06-21T15:03:39Z	5	5.610511494061116	10.90596186750202	SW	16.948010	0.388971999999999	450.6803529999992	-459.2884949999997	51°48.035'N	6°9.739'E	
1684	51.800438	6.162032	26.06967086101348	2020-06-21T15:03:44Z	5	5.213934172202696	10.13507722458092	SW	16.809431	-0.138579	450.6803529999992	-459.4270739999997	51°48.026'N	6°9.722'E	
1685	51.800303	6.161742	24.92331262419632	2020-06-21T15:03:48Z	4	6.230828156049081	12.11176099447609	SW	16.631226	-0.1782049999999984	450.6803529999992	-459.6052789999997	51°48.018'N	6°9.705'E	
1686	51.800118	6.161401	31.14711917711953	2020-06-21T15:03:55Z	7	4.449588453874219	8.649308009688015	SW	16.409334	-0.2218920000000004	450.6803529999992	-459.8271709999997	51°48.007'N	6°9.684'E	
1687	51.799942	6.161081	29.40493286348561	2020-06-21T15:04:00Z	5	5.880986572697122	11.43172335945089	SW	16.594545	0.1852109999999989	450.8655639999992	-459.8271709999997	51°47.997'N	6°9.665'E	
1688	51.799801	6.160750	27.59773597693962	2020-06-21T15:04:05Z	5	5.519547195387924	10.72914141651746	SW	16.679268	0.08472300000000033	450.9502869999992	-459.8271709999997	51°47.988'N	6°9.645'E	
1689	51.799607	6.160345	35.17533022552846	2020-06-21T15:04:11Z	6	5.862555037588077	11.39589532144196	SW	17.383056	0.7037879999999994	451.6540749999992	-459.8271709999997	51°47.976'N	6°9.621'E	
1690	51.799456	6.160005	28.74218073215637	2020-06-21T15:04:16Z	5	5.748436146431274	11.17406594338345	SW	16.261643	-1.121413	451.6540749999992	-460.9485839999998	51°47.967'N	6°9.600'E	
1691	51.799294	6.159670	29.2001720530509	2020-06-21T15:04:21Z	5	5.840034410610179	11.35211872472468	SW	17.026076	0.7644330000000004	452.4185079999992	-460.9485839999998	51°47.958'N	6°9.580'E	
1692	51.799126	6.159319	30.47643219820513	2020-06-21T15:04:25Z	4	7.619108049551282	14.81036121942553	SW	15.866973	-1.159103	452.4185079999992	-462.1076869999998	51°47.948'N	6°9.559'E	
1693	51.798960	6.158975	29.96071619671385	2020-06-21T15:04:30Z	5	5.992143239342771	11.64779463370803	SW	15.837041	-0.02993200000000051	452.4185079999992	-462.1376189999997	51°47.938'N	6°9.538'E	
1694	51.798791	6.158644	29.4731334664019	2020-06-21T15:04:35Z	5	5.894626693280381	11.45823763272288	SW	16.223962	0.386921000000001	452.8054289999992	-462.1376189999997	51°47.927'N	6°9.519'E	
1695	51.798647	6.158351	25.69830256640053	2020-06-21T15:04:40Z	5	5.139660513280106	9.990700781750878	SW	17.124364	0.9004019999999997	453.7058309999992	-462.1376189999997	51°47.919'N	6°9.501'E	
1696	51.798484	6.158015	29.32301872595554	2020-06-21T15:04:45Z	5	5.864603745191107	11.39987769043273	SW	16.366733	-0.7576309999999999	453.7058309999992	-462.8952499999997	51°47.909'N	6°9.481'E	
1697	51.798327	6.157714	27.03800254858692	2020-06-21T15:04:50Z	5	5.407600509717384	10.51153446812987	SW	15.779663	-0.5870700000000006	453.7058309999992	-463.4823199999997	51°47.900'N	6°9.463'E	
1698	51.798188	6.157425	25.13941861602381	2020-06-21T15:04:54Z	4	6.284854654005952	12.21678010497537	SW	16.135677	0.3560140000000018	454.0618449999992	-463.4823199999997	51°47.891'N	6°9.445'E	
1699	51.798025	6.157087	29.43137993102064	2020-06-21T15:04:59Z	5	5.886275986204128	11.44200515676472	SW	16.454427	0.3187499999999979	454.3805949999992	-463.4823199999997	51°47.882'N	6°9.425'E	
1700	51.797887	6.156780	26.06076985347157	2020-06-21T15:05:03Z	4	6.515192463367893	12.66452098710428	SW	16.132995	-0.3214319999999979	454.3805949999992	-463.8037519999997	51°47.873'N	6°9.407'E	
1701	51.797691	6.156348	36.79050972293592	2020-06-21T15:05:09Z	6	6.131751620489321	11.91917161649821	SW	15.912317	-0.2206780000000013	454.3805949999992	-464.0244299999998	51°47.861'N	6°9.381'E	
1702	51.797519	6.156033	28.85430625865558	2020-06-21T15:05:14Z	5	5.770861251731117	11.21765686081294	SW	15.890557	-0.02176000000000045	454.3805949999992	-464.0461899999998	51°47.851'N	6°9.362'E	
1703	51.797360	6.155771	25.20580807631171	2020-06-21T15:05:18Z	4	6.301452019077928	12.24904280165955	SW	16.090409	0.1998520000000017	454.5804469999993	-464.0461899999998	51°47.842'N	6°9.346'E	
1704	51.797219	6.155478	25.492900624779	2020-06-21T15:05:22Z	4	6.373225156194749	12.38855861894922	SW	16.071652	-0.0187570000000008	454.5804469999993	-464.0649469999998	51°47.833'N	6°9.329'E	
1705	51.797050	6.155126	30.59960603604062	2020-06-21T15:05:27Z	5	6.119921207208124	11.89617513279827	SW	15.665920	-0.4057320000000004	454.5804469999993	-464.4706789999998	51°47.823'N	6°9.308'E	
1706	51.796875	6.154761	31.71334640312238	2020-06-21T15:05:32Z	5	6.342669280624476	12.32916274851027	SW	16.692121	1.026201	455.6066479999993	-464.4706789999998	51°47.812'N	6°9.286'E	
1707	51.796706	6.154412	30.43728935313993	2020-06-21T15:05:37Z	5	6.087457870627985	11.83307145478074	SW	16.182997	-0.5091239999999999	455.6066479999993	-464.9798029999998	51°47.802'N	6°9.265'E	
1708	51.796559	6.154113	26.22883020816214	2020-06-21T15:05:42Z	5	5.245766041632429	10.19695342865598	SW	15.793566	-0.3894310000000001	455.6066479999993	-465.3692339999998	51°47.794'N	6°9.247'E	
1709	51.796412	6.153814	26.22888273837459	2020-06-21T15:05:47Z	5	5.245776547674918	10.19697385076881	SW	15.633130	-0.1604360000000007	455.6066479999993	-465.5296699999998	51°47.785'N	6°9.229'E	
1710	51.796261	6.153510	26.77440981206104	2020-06-21T15:05:52Z	5	5.354881962412208	10.40905781030127	SW	15.905688	0.2725580000000001	455.8792059999993	-465.5296699999998	51°47.776'N	6°9.211'E	
1711	51.796096	6.153172	29.56923278303581	2020-06-21T15:05:57Z	5	5.913846556607163	11.49559805819609	W	16.078337	0.1726490000000016	456.0518549999993	-465.5296699999998	51°47.766'N	6°9.190'E	
1712	51.795982	6.152838	26.19640333480548	2020-06-21T15:06:02Z	5	5.239280666961096	10.1843468688197	SW	15.643866	-0.4344710000000021	456.0518549999993	-465.9641409999998	51°47.759'N	6°9.170'E	
1713	51.795852	6.152487	28.09439151805861	2020-06-21T15:06:07Z	5	5.618878303611721	10.92222564416625	SW	15.250963	-0.3929029999999987	456.0518549999993	-466.3570439999998	51°47.751'N	6°9.149'E	
1714	51.795659	6.152191	29.53577388244375	2020-06-21T15:06:12Z	5	5.907154776488751	11.4825902782683	SW	16.055646	0.8046829999999989	456.8565379999993	-466.3570439999998	51°47.740'N	6°9.131'E	
1715	51.795531	6.151894	24.85831569352655	2020-06-21T15:06:18Z	6	4.143052615587759	8.0534500086994	SW	15.541566	-0.5140799999999999	456.8565379999993	-466.8711239999998	51°47.732'N	6°9.114'E	
1716	51.795400	6.151585	25.72564359396448	2020-06-21T15:06:27Z	9	2.858404843773831	5.556294512733581	SW	16.033679	0.4921129999999998	457.3486509999993	-466.8711239999998	51°47.724'N	6°9.095'E	
1717	51.795263	6.151250	27.57884720608024	2020-06-21T15:06:34Z	7	3.93983531515432	7.658427178483335	W	15.510405	-0.5232739999999989	457.3486509999993	-467.3943979999998	51°47.716'N	6°9.075'E	
1718	51.795167	6.150913	25.47868147317514	2020-06-21T15:06:39Z	5	5.095736294635028	9.905318931252912	W	15.499809	-0.01059599999999961	457.3486509999993	-467.4049939999998	51°47.710'N	6°9.055'E	
1719	51.795063	6.150589	25.06729059468956	2020-06-21T15:06:44Z	5	5.013458118937912	9.745382952576062	W	15.996509	0.4966999999999988	457.8453509999993	-467.4049939999998	51°47.704'N	6°9.035'E	
1720	51.794974	6.150235	26.24114771693526	2020-06-21T15:06:51Z	7	3.748735388133608	7.28695863783844	W	16.117755	0.1212459999999993	457.9665969999992	-467.4049939999998	51°47.698'N	6°9.014'E	
1721	51.794867	6.149865	28.04853404125205	2020-06-21T15:07:42Z	51	0.5499712557108245	1.069058596413797	SW	15.563895	-0.5538599999999985	457.9665969999992	-467.9588539999998	51°47.692'N	6°8.992'E	
1722	51.794719	6.149585	25.29318785915553	2020-06-21T15:07:49Z	7	3.613312551307934	7.023717702324252	W	15.742462	0.1785669999999993	458.1451639999992	-467.9588539999998	51°47.683'N	6°8.975'E	
1723	51.794615	6.149203	28.66144802816327	2020-06-21T15:07:55Z	6	4.776908004693879	9.285566315816746	SW	16.130757	0.3882949999999994	458.5334589999992	-467.9588539999998	51°47.677'N	6°8.952'E	
1724	51.794480	6.148896	25.86763188610458	2020-06-21T15:08:01Z	6	4.31127198101743	8.380442295711621	W	15.974397	-0.1563599999999994	458.5334589999992	-468.1152139999998	51°47.669'N	6°8.934'E	
1725	51.794372	6.148570	25.39623870501737	2020-06-21T15:08:07Z	6	4.232706450836229	8.227723122573263	W	16.099188	0.1247910000000019	458.6582499999992	-468.1152139999998	51°47.662'N	6°8.914'E	
1726	51.794283	6.148229	25.41670158973812	2020-06-21T15:08:12Z	5	5.083340317947624	9.881223080240687	SW	16.142709	0.04352099999999837	458.7017709999992	-468.1152139999998	51°47.657'N	6°8.894'E	
1727	51.794148	6.147933	25.25590780209385	2020-06-21T15:08:17Z	5	5.051181560418771	9.818711456534512	SW	15.794445	-0.3482640000000004	458.7017709999992	-468.4634779999998	51°47.649'N	6°8.876'E	
